0	a : nearly clear golden color . this beer should be cloudy and i looked at other reviews to verify that it is not filtered . ( i had a filtered apwa before and it sucked , so now i 'm always weary when an apwa is clear . ) also , there was no head to speak of since the beer was poured right up to the top of the weizen glass . pretty much an awful , uneducated pour . i wish i did n't have to do this , but i have to review it like i see it . hopefully i 'll be able to try it again before leaving chicago so i can give it respectable marks . sorry goose island . 3.5	00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
1	appearance : wow very active beer with a haze through it . the white lace does stay on top forever it felt like .	000000000000000000000000
1	appearance : in true great belgian style it jumped out of the bottle , cloudy , chunky , gold , with pillowy white head .	0000000000000000000000000
1	appearance : very dark color with a nice creamy head on it	000000000000
0	a : 4/5 . light spicy citrus . some pine/resin . some herbal notes . f : 8/10 . light , bright , sweet . bubblegum . a bit cloying . light citrus-y bitterness . residual spicyness .	00000000000000000000000000000000000000
1	appearance : golden orange in color with 1.5 finger sticky white head . edit : poured this into an over-sized wine glass ( 11/23/08 ) . bright copper with thin white head . very sticky - great lacing ! steady , gentle , carbonation allows head to retain throughout session . looks very good .	0000000000000000000000000000000000000000000000000000000
1	a : loved the deep orange color , exactly what i expected this type of beer to look like . decent white head .	000000000000000000000000
0	appearance : a cloudy light brown , bordering on orange when held up to light . the head fizzled out quickly leaving little lacing .	0000000000000000000000000
1	appearance : dark , dark , brown with a nice 1/2 '' light brown head that stays there the whole way through	0000000000000000000000
1	a : extremely dark red , cloudy , nice tan head of 1.5 fingers , big bubbles , lots of retention and lacing .	000000000000000000000000
1	a : pours a rich dark amber that has lovely red hues when held up to a light . thick cream-colored head that is slow to dissipate , leaving beautiful lacing . delicious looking beer .	000000000000000000000000000000000000
1	appearance : i nice redish dark amber . maybe bronze . i really like a vibrant red beer .	0000000000000000000
1	a : pours a cloudy golden with a 1 finger white head .	0000000000000
1	a : pours a beautiful dark crimson into a flute glass with a colour that thins out to the bottom into more of mahogany . long lasting off-white head with good lacing .	000000000000000000000000000000000
1	a : golden body , bordering on a medium copper , fluffy white head that brings a rather impressive amount of sticky lacing around the glass . slow dissipation and excellent retention - a really great looking iipa .	000000000000000000000000000000000000000
1	a : poured a dark , vinous nature , inky in color with dark purple highlights when held up to the light . no head , with a flat visible carbonation .	00000000000000000000000000000000
0	appearance : clear pale yellow with a hint of orange . topped by a short lived white head that leaves no traces of lacing .	0000000000000000000000000
1	appearance : the can has the vintage olympia emblem and artwork , very retro . the beer poured a beery-yellow with an almost non-existent head .	00000000000000000000000000
1	appearance : pours black , black , black with a 2-finger loose-bubbled tan head . it lasts for a considerable amount of time looking picture perfect . lacing is also spectacular . this beer ca n't possibly look any better .	00000000000000000000000000000000000000000
1	a : clear gold body with a finger of sticky white head . pretty good retention , very nice lace . looks nice for the style .	000000000000000000000000000
1	a : big persistent pale beige head , rocky & lacey . hazy , mahogany colour , with orange-leading-to-yellow tinges near the edges of the glass . a very good look .	00000000000000000000000000000000
1	a : pours a cloudy orange-amber body . 1 '' bubbly head fades to a thin film . leaves quite a bit of lacing on the glass .	0000000000000000000000000000
1	a : pours deep brown with light throught the edges . a good head forms and holds for a minute or two . good lacing .	00000000000000000000000000
1	a : pours a clear , mildly hazy orange/copper color with reddish tints when held to the light . the head is a generous 2 fingers when poured , but it recedes into a light film on the top . it leaves significant lacing down the glass as i drink . for the abv , it 's exceptional .	00000000000000000000000000000000000000000000000000000000000
0	a : piss yellow with a cheap head .	000000000
1	a : nice golden color . good head retention with small bubbles , brilliant bright filtration .	00000000000000000
1	a : dark reddish amber with a frothy and creamy long lasting cap . head retains for a ridiculous amount of time . thick sheets of lacing remain .	00000000000000000000000000000
1	appearance : great reverse cascade , even a touch better than the guinness i had a bit earlier . black opaque with a just off white head that lasted at a good finger level all the way until it was the last thing on the bottom of the glass , leaving behind a nice spider web lace . flavor : eh , not much here . a very mild light roasted malt and the slightest hint of milk .	0000000000000000000000000000000000000000000000000000000000000000000000000000000
0	a : cloudy orange to beige color . with a one finger dense and creamy head	0000000000000000
1	a : pours amber color with a orange hue . great off white head is soapy and sticks to the glass really well . good head retention keeps the appearance up for a good amount of time .	00000000000000000000000000000000000000
1	appearance : pours a hazy lemonade color with a meringue of a head ; good lacing	0000000000000000
1	a : westmalle chalice , huge rocky foam head with excellent retention , the beer is a golden amber in color with a constant stream of bubbles to the surface	000000000000000000000000000000
1	appearance : clear amber , one finger head .	000000000
1	appearance : ample head that recedes to cap but stays , deep rosewood coloring .	000000000000000
1	appearance : pours a very hazy copper color with a towering 5 '' yellow/cream colored head . it shows great retention . the head has some swiss cheese bubble holes that can be seen through the glass . lots of foamy lace is left behind .	0000000000000000000000000000000000000000000000
0	a : straw , very clear . hardly a head or lace .	0000000000000
0	a : pours a cloudy burnt orange with a medium fizzy white head . spotty lace .	00000000000000000
1	a : beautiful dark reddish brown brew with huge frothy head that crackles and pops till it settles down staying huge but becoming a soft rocky cap .	0000000000000000000000000000
0	a : moderate pour yields a 1 finger semi-fine white head with poor retention , evaporating quickly into a thin white film . beer itself is a semi-clear bright orange . lacing is spotty and sticks closely to the brew it came from .	00000000000000000000000000000000000000000000
0	a : clear , and on the neon side of golden body with little to no head . it looks like a typical light beer only somehow more yellow .	000000000000000000000000000000
1	a : pours a deep deep black , much more head than the other jewbelations , brown creamy head , nice amount of lacing that lingers on the glass	00000000000000000000000000000
0	a : looks great at first : a vibrant amber with a skew toward ruby-redness . plenty of carbonation and a tall cap ( almost 2-fingers ) of mocha-beige fizz . good clarity , small streams of mini-carbonation , but the head dies far too quickly . gone in less than a minute , not even a hint of film left . no lace either . color and clarity are very nice but head retention is a big disappointment . too big to score above a '3 ' ...	00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
0	a : looks like muddy water when poured into my glass . zero head .	000000000000000
0	appearance : light golden in color , very clear . big white head , but little retention and no lacing .	000000000000000000000
0	appearance : pours a slightly pale , thin-looking yellow with a bit of head .	000000000000000
0	appearance : depending a large 3-4 finger fizzy head that dissipates quickly into ring around the glass . appearance is a dark reddish brown that resembles mahogany .	0000000000000000000000000000
1	appearance : poured a dark blood-red , but was crystal clear with ample light brown foam . the color was brilliant !	0000000000000000000000
0	appearance : dirty , hazy yellowish-orange . lives up to its name . very little head , a quarter inch at most , and even that recedes to a small ring almost immediately . low carbonation .	0000000000000000000000000000000000000
0	a : not much head , what 's there disippates immediately . almost no lacing . fluid is a not-quite-opaque oily amber .	00000000000000000000000
0	appearance : a thin , transparent , brown pour yields a three finger , medium looking , fluffy , off-white head with great retention . sienna pr bistre brown in color with higher levels of carbonation . head slowly fades to a good , full cap and leaves sheets of lacing down the sides of the glass . great lacing , but too light and thin a body , and the head needs to be darker for the style .	00000000000000000000000000000000000000000000000000000000000000000000000000000000
1	a : gorgeous presentation . pours a milky , ruby red color with a 1/4 inch light red head . mild lacing .	00000000000000000000000
0	a : standard pour yields a clear , pale yellow beer is no head and no lacing . nice legs though . a beer this style with no head and no lacing is below average .	000000000000000000000000000000000000
1	a : pours a clear golden yellow . large white fluffy head . plenty of carbonation . not the best retention but the lacing is very good .	0000000000000000000000000000
1	appearance : ruby black body with a garnet khaki head . rich and slick looking .	0000000000000000
0	appearance : deep golden color , little to no head , little lace	0000000000000
1	appearance : beautiful pure red body with huge off-white fluffy head . eternal lacing .	000000000000000
1	a : all of the times i 've had this on tap or bottled i never remember it looking this good . translucent golden amber , hazed but you can still see some carbonation . massive , dense stiff white head with amazing retention and thick streaky webs of lacing . ok , this was the best part of the beer this time around .	00000000000000000000000000000000000000000000000000000000000000000
1	a : mag-freaking-nificent . how do they do this ? the head is slowly forming into one finger 's worth of beige head right in front of me . cascading bubbles are turning the body of the beer brown to black from the bottom up . the body is essentially black with brown edges , and not much else . that 's one of the creamiest looking heads i 've ever seen . there 's a ton of retention , too . and i have to say : there 's not one thing i can say negatively about this beer 's appearance .	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
1	appearance : gorgeous out of the nitro-can . apart from the initial explosion upon cracking the beer open , ( which always happens regardless of how long you let it sit still ) the beer pours entirely of head ... a thick , creamy head with the consistency of melted ice cream . starting slowly , the head dissapates in stunning fashion..as the carbonation creates a virtual explosion in the glass itself..and creates quite the visual effect .	000000000000000000000000000000000000000000000000000000000000000000000000000000
1	a : pours a clear golden amber body . a massive 3 '' head nearly overflowed my tulip , even after a slow steady pour . the head hangs around for a little while , and eventually fades to a big fat blob in the center of the glass . lots of thick lacing coats the glass and stays for a while .	000000000000000000000000000000000000000000000000000000000000000
1	a : popping the cap on this beer caused had no discernible effect , so i may have poured a mite overvigorously . i was met with a monumental head rising up the glass ; verily , my cup overfloweth . this white , creamy head sticks around for aeons . five minutes later , only an inch and a half has dissipated . there is also a constant cloud of bubbles rising from the bottom . clear golden colour . scattered lacing conspires to look like a piece of derivative modern art .	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
1	appearance : another great-looking irish stout . opaque blackness , with a creamy light brown head that leaves a ton of lacing on the glass .	00000000000000000000000000
0	appearance : pours a translucent dark golden color with a thin fizzy head that dissipates almost immediately and leaves almost no lacing .	00000000000000000000000
0	appearance : dark red colour , relatively low carbonation . three finger head dies down to nothing within four minutes .	000000000000000000000
1	appearance : master tmavy is served in a maroon-to-dark brown colour with a latte brown-coloured , rich and thick crown that remains for several minutes and leaves plenty of lacing on the master-goblet .	0000000000000000000000000000000000
0	a : bight copper colour , thin head that dissapears very fast , but eaves some lacing .	000000000000000000
1	a : black , light tan head , awesome retention & lacing .	0000000000000
1	a : pouring this beer is an adventure . make sure you are ready to spend some time . i poured into two large goblets to make the process move faster . regardless . watching the large thick beautiful head recede as it leaves lacing on the glass each time is a real treat . color is a bright golden color , as a bottle conditioned beer there is some yeast particles at the end of the pour . depending on your preference , your beer could end up quite hazey .	00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
1	appearance : pours into a duvel tulip pitch black with a 2-finger , rocky , mocha colored head on top . it shrinks down to a thick , full cap that is unwavering .	0000000000000000000000000000000000
1	a : deep , deep copper black color , very near opaque	000000000000
1	a : pours a nice , clear orange with about a finger of white head . head recedes into a thin film with some decent lacing .	000000000000000000000000000
1	a : the bomber pours a light copper color with a nice fluffy eggshell colored two-fingered head . the beer releases massive carb bubbles , bigger than any carb bubbles i 've ever seen . this beer is almost hyperactive . results in inconsistent patchy foam , which happens to be a big turn-on for me ... indicates a very active , unique and lively beer . insane lacing everywhere ... all over the glass .	0000000000000000000000000000000000000000000000000000000000000000000000000000
1	a : perfect . super dark with no highlights . thick 1 inch off-white head that slowly fades . awesome .	000000000000000000000
0	appearance : an aggressive pour got almost a two finger head of off-white foam . it quickly vanishes to nothing : not even a ring around the edges . hazy like a wheat beer should be but , a bit more floaties than i expect or want .	000000000000000000000000000000000000000000000000
0	appearance : the beer is a cloudy amber color . the beer pours with a thick white head that settles to a thin white lace as the beer is drank .	0000000000000000000000000000000
0	appearance : clear yellow color , like urine	00000000
0	a : dark reddish orange color that looks like sun brewed tea made with too many tea bags . white flaking of bubbles on top of the beer are all that remain of the short lived head . low carbonation .	00000000000000000000000000000000000000000
0	appearance : pale yellow , not much head , no lacing on the glass .	000000000000000
1	appearance : pours a very clear amberish red with a finger of loosely packed medium head . lots of bubbles rising quickly to the surface and tons of orangish light pours through this beer . leaves some great bright white lacing down the sides of the glass . awesome initial appearance .	0000000000000000000000000000000000000000000000000000
1	a : beautiful beer . big rocky medium cell head , amazing lacing , and great cover over a deep red brown body of crystal clarity .	000000000000000000000000000
1	a : pours a dark brown , almost black color . a perfect two finger beige head forms and leaves nice sheets of lace . i would n't expect anything less from a beer on nitro .	0000000000000000000000000000000000000
1	a : dark black . nice beige/brown head . the head is pretty dense and very sticky . awesome looks !	000000000000000000000
0	a : no head ; carbonation quite low ; very clear light reddish orange ; no lacing	00000000000000000
1	a : pours a non transparent milky orange with a very impressive 3-4 inch head . looks pretty damn good	00000000000000000000
0	a : the pour is black , flat , and generally about the same as the other versions .	0000000000000000000
0	a : one finger head of decent cream and good thickness . retention is good . colour is a hazy orange . textbook hefeweizen appearance - which is a good thing . sm : orange peel citrus ester hops . light cream . maybe some lemon esters . a moderate strength aroma .	00000000000000000000000000000000000000000000000000000
1	appearance : a solid two fingers off head the laces and retains decently but sadly suffers from a fairly clear and yellow body . there is a bit of clouding , but i usually expect a bit more from a wit .	000000000000000000000000000000000000000000
1	a : pours brown with a two-finger off-white head . head has pretty good retention and becomes rocky after some dissipation . leaves nice lacing .	00000000000000000000000000
0	a : pours a transparent dark brown with a thin off white head . not a good sign already . i was hoping for opaque black .	000000000000000000000000000
0	a : pours a clear yellow no head to speak of ( it 's better left in the green 40 oz bottle )	00000000000000000000000
0	a : murky , dark brown with some light penetrating the edges but less toward the center of the glass . minimal beige foam head present . no lacing remains . this beer looks less like a beverage but more like something one would find in an old , unmarked bottle stored in the garage .	00000000000000000000000000000000000000000000000000000000
1	appearance : beautiful ! mahogany brown , brilliant clarity , and velvety tan head which lasted beyond expectation . score : 3 of 3 flavor : toasty upfront malt with a nice hop bitterness creeping in midway through the taste and riding out to the finish , nice transition , pleasant hoppiness in the aftertaste , well-balanced . score : 16 of 20	000000000000000000000000000000000000000000000000000000000000000
1	appearance : dark golden color ( very classic ) with very good head , but no retention .	000000000000000000
1	appearance : brownish red with a large head .	000000000
0	appearance : straw colored yellow with about a 1/4 of an inch of head that dissipates quickly . surprisingly good lacing on this beer .	0000000000000000000000000
1	a : looked good . faint head that was white over blonde body .	00000000000000
0	appearance : this beer is seriously the color of my urine . in other words , it is a transparent , pale straw yellow with a few small bubbles .	000000000000000000000000000000
0	a : thankfully , the aroma gets this beer back on the right track with heavily toasted/lightly roasted malts , chocolate , coffee , caramel , smoke , and booze . what 's there is good , but the lack of foam is surely contributing to the lack of power and strength here .	000000000000000000000000000000000000000000000000000000
1	a : pours a hazy grapefruit reddish brown with a finger width of faintly pink head that left good lacing . head is very velvety and creamy .	0000000000000000000000000000
1	a : pretty much black with a nice and thick , foamy brown head .	000000000000000
1	a : poured amber nut brown from a 12oz . can into a guinness-style pint glass . in-between hazy and clear , with a beautiful , thick , two-finger head , and amazing sticky lacing . what an ipa should look like .	0000000000000000000000000000000000000000000
0	a : a light amber color , with a sub-one-finger head .	000000000000
1	appearance : poured a slightly cloudy golden straw color . four finger plus white foamy/pillowy head . plenty of visible carbonation . lacing/	00000000000000000000000
0	a : red , but filtered looking . i want more murkiness here ( like a rochefort 8 ) .	00000000000000000000
1	a : pours a clear , rusty-copper color with 2 fingers of light beige head . foam takes its sweet time dissipating , leaving plenty of sticky lacing all over the glass . looks incredible .	000000000000000000000000000000000000
1	a : pours a light tangerine orange . pretty clear with good carbonation heads about half inch and off white . it 's leaving good lacing already . looks very `` west coast ''	0000000000000000000000000000000000
0	appearance : thin , dark black brew with almost no lacing or head ; average looking .	00000000000000000
1	a : beautiful clear red/dark amber color topped by a thick 2 finger off-white head .	0000000000000000
0	appearance : pours a clear slightly orangish golden color with a very short-lived head that was gone by the time i got done smelling the beer . there are hardly any bubbles rising , so the head does n't stand a chance .	0000000000000000000000000000000000000000000
0	a : hazy amber with a small white head around the rim of the glass .	0000000000000000
1	appearance : gorgeous opaque golden orange in color with a foamy eggshell white head .	000000000000000
1	a : perfect stout look : dark brown turning to black as it pours , a foamy finger or so of tan/brown head- thick and foamy enough that it began suspending drops of beer on top of it , a great sight to see . good head retention and lacing that coats the whole glass .	00000000000000000000000000000000000000000000000000000000
0	a : pours light brown into the glass , with a very pretty ruby luminescence when held to light . pale , tight-ish head collapses quickly to a ring . no lacing . moderately aggressive visible carbonation , with fairly large bubbles . the lack of any lasting head is disappointing for the style .	0000000000000000000000000000000000000000000000000000000
1	a : this beer pours a murky , milk chocolate brown . a 1/4 inch of khaki colored head sits on top . head disappears immediately and leaves no lacing to speak of .	0000000000000000000000000000000000
1	a : thick , viscous , opaque . this is the thickest beer i have ever poured . big three fingers of brown head appears and leaves nice lace .	000000000000000000000000000000
1	a : super black , in glass and on the pour . almost no head what so ever . what was there was dark brown and had good retention and left alright lacing . beautiful beer .	0000000000000000000000000000000000000
1	appearance : copper color with off-white head poured from a clear bottle .	0000000000000
0	a : no head and almost clear for its color .	00000000000
0	a : poured into a glass same as i would any other beer , but this beer foamed up a storm . left half of the glass with an annoying head that would not recede .	000000000000000000000000000000000000
1	a : there is so much yeast ! the yeast was crusted on the bottom of the bottle so i had to shake it up and let is settle out more evenly before opening the bottle . the body is an opaque , waxy amber and the head leaves a lot of lacing .	000000000000000000000000000000000000000000000000000000
0	appearance : one-and-a-half-finger head right after pouring , but there 's no retention or lacing . color is indeed golden , and it looks rather thin . not too impressed .	0000000000000000000000000000000
0	appearance : pours much like soda , lots of fizz sound . pokey looking head fizzles down to nothing after only 30 seconds or so . clear amber color . light carbonation .	000000000000000000000000000000000
1	a : wow , if there is a picture perfect beer to look at for an iipa , kryptonite epitomizes it . a bit of haze probably from the cold but generally clear . a blending of golden/copper/bronze tones in the body all finished with a ridiculously creamy white head . the retention is spot on , as is the sticky lacing all over the glass . absolutely killer .	0000000000000000000000000000000000000000000000000000000000000000000000
0	a : pure white head with no lacing with little foam retention . the foam that is present is thin and slides right down the sides of the glass . as for color , its a pale yellow identical to that of cheap generic apple juice . eventually , the head actually dissipates and you can see the yellow brew if you look straight down at the glass .	000000000000000000000000000000000000000000000000000000000000000000000
1	a : nice light , pours lively , bubbly at first with a good head that stays for a few minutes , surprisingly long for a lager . it 's very pale and strawlike in color ; and common on the bottle is sweet ! ! ! stubby !	0000000000000000000000000000000000000000000000000
0	a : deep brown , clear , without suspended yeast , with short cap of off-white head and little to now lacing .	00000000000000000000000
0	a : pours a typical pale yellow , with a thin fizzy white head .	000000000000000
0	a : an attractive clear , burnished wood glow that fades golden near the edges . minimal lacing .	0000000000000000000
1	appearance : large foamy head with a tan top and enequal bubbles . with the first sip , the foam laces the glass nicely and then continues throughout . the color almost reminds me of a dark apple cider .	0000000000000000000000000000000000000000
1	a : wow , awesome looking brew . huge pillowy fluffy head with extremely heavy lacing . rich golden coloring . got ta rate it a 5 .	0000000000000000000000000000
0	a : dull , pale yellow . no haziness . weak head .	0000000000000
1	a : pours a four finger tan head of brilliant cream and thickness . i want this beer to have my babies . sm : whiskey ( shocker ! ) , alcohol , maybe some roast . the alcohol/whiskey scent masks the underlying notes . let 's hope the taste unveils them .	00000000000000000000000000000000000000000000000000000
1	a : pours a dark ruby brown , with a full of-white head with great retention , some lacing .	00000000000000000000
0	a : really rustic cider orange that immediately makes me think this bottle might be a bit older than i 'd like , there 's a lot of barley wine character in the visual that furthers my suspicions . a modest off-white yellowish orange sticky bubble formation forms some weak but present lacing along the sides of the glass . a thin half-transparent film hugs the circular ring of the glass .	000000000000000000000000000000000000000000000000000000000000000000000000
0	appearance : poured into a small goblet , brigand poured a hazy , golden hue . head and lacing were minimal to almost non-existant .	0000000000000000000000000
1	a : dark mahogany in color , very clear when held up to the light . nice frothy lasting tan head . some sticky lacing too .	000000000000000000000000000
1	a : wow , flawless . light straw colored cloudy brew topped with a white soapy almost meringue like head . some good carbonation . my first 5 rating ever .	0000000000000000000000000000000
1	a : bright straw body topped with a huge rocky white head to moderate retention leaving behind a heavy lace and creamy cover .	000000000000000000000000
0	a : there was so much carbonation or alcohol bubbles visible that it was very hard to tell the color . from what i gathered it was a yellow-orange color that poured a very bubbly head . the head had good retention , but left lacing on the glass . there was also very little film left on the glass .	0000000000000000000000000000000000000000000000000000000000000
1	a : nice , clean light brown color	00000000
1	a : simply put , one of the prettiest dubbels i 've seen : deep ruby/garnet , excellent clarity at first ( when held to light , otherwise a browner drabness ) showcasing a cascade of small carbonation . later , when nearing the bottom of the can , an unfiltered haze takes over . not a tall head , but certainly a long-lived one : this 1/2 '' lid of ivory cream sat unmoving for the better part of ten minutes .	00000000000000000000000000000000000000000000000000000000000000000000000000000000000
0	a : poured from a bottle to a tulip glass . had a golden yellow color and a mostly clear consistency . there was a thin amount of foamy head that quickly dissipated . no real lacing to speak of .	00000000000000000000000000000000000000000
0	appearance : light yellow , with a little small head , however it was highly carbonated so it almost reminded me of the appearance of semi-flat soda .	0000000000000000000000000000
1	a : copper with a finger of very dense ecru head that dissipate quickly . it looks very nice with the head . there is ragged lacing .	0000000000000000000000000000
1	a : pours an opaque inky black body . a 1/8 '' light brown head fades quickly to a thin ring around the edge of the glass and a blob of bubbles in the middle . thin sticky strings of lacing are left behind . it looks a lot like a decent ris .	000000000000000000000000000000000000000000000000000000
0	appearance : beer colored water . no head at all .	00000000000
0	appearance : golden/orange/copper color . atop sits a white head that decides this is n't the place for him and splits . however , he leaves a little of himself behind with a decent lace that lets you know ... yes , this is a beer .	00000000000000000000000000000000000000000000000
1	a : perfect ! pitch black with no light shining through . very thick mocha colored head that never completely disappears .	0000000000000000000000
0	a : tan yellow colored beer , white head	000000000
0	appearance : appallingly weak head with soda-like carbonation ; large , plentiful , fast-moving bubbles in a clear , attractively rust-orange body .	00000000000000000000000
1	a : poured a good deep black with a 1 finger dense head that was slow to dissappate .	0000000000000000000
0	a : appearance is really not impressive to me . pours a light golden color , slight whitish head .	00000000000000000000
0	a : medium yellow/gold color . minimal head formation ( this beer was served really cold ) and retention . decent lacing persists .	000000000000000000000000
1	a : pours a clear dark red color under a billowing light tan head that took its time fading into a rocky film that left great lacing down the glass .	0000000000000000000000000000000
1	a : this was easily the best part of this beer . it was a dark brown in color with a 1.5 finger light tan head .	000000000000000000000000000
1	a : pours a dirty brown color with a large , tight , off-white head . the head quickly dissipates to a thin layer and leaves good lacing behind .	000000000000000000000000000000
1	a : colour is the gold of a macro ( carlton draught ) . the head is decent and the lacing is good . 4	0000000000000000000000000
1	a : if i could score a beer on look alone , magnat would be a winner . the brilliant gold color has nice clarity , and very active carbonation from tiny bubbles . those bubbles hold up a firm pillow-like white cap that stays with the beer all the way down the glass . a very heavy lace is deposited in the beer 's wake .	0000000000000000000000000000000000000000000000000000000000000000000
0	a : black , slight ruby tinge , no head !	00000000000
0	a : deep copper ( much lighter than the uff da ) , very light-tan head , very little retention , initial leg/lace . ( does n't look like a doppelbock . )	000000000000000000000000000000000
0	a : opaque cherry plum color . first pour gave me a lot of head . second pour gave me a full glass with two and a half fingers of fizzy pink head that falls quickly and leaves no lacing . some small floaties pushed around from the constant and intense stream of bubbles from the bottom of the glass . 3.5	00000000000000000000000000000000000000000000000000000000000000
0	a : about a finger of white frothy head bubbles up and dissipates quickly . the lager is a golden straw hue . there 's a small island of foam floating at the top as well as a ring clinging to the glass .	00000000000000000000000000000000000000000000
0	a : crystal clear golden yellow color , boarding on that neon cheap beer look . hardly any head . not the best looking beer .	00000000000000000000000000
0	a : hmm , did n't expect this . like the regular and coffee varieties , this one is n't very sexy . i dare say it 's worse . pours thick with a rich black color . just a half finger of medium brown fizzy soda pop head that falls at breakneck speed . no surprise to see no lacing . 4.5	000000000000000000000000000000000000000000000000000000000000000
0	appearance : true to style , a hazy golden color . sedimentation on the bottom is obvious . thin , barely there head that vanishes on the instant .	00000000000000000000000000000
1	a : big pop ! on opening . pours a deep red gold and amazing clarity , 2.5 fingers of marbled ivory head with tight bubbles appears and never quite leaves , active small bubbled carbonation continually rises . nice lacing throughout .	0000000000000000000000000000000000000000000
0	a : pours dark brown , half finger head that recedes slowly , no lace , huge chunks , not very appealing	0000000000000000000000
1	appearance : huge-floaty alert ! ! a gi-normous foamy , rocky head , great lacing , but , damn , tons of sediment . very authentic looking .	0000000000000000000000000000
1	appearance : pours a cloudy amber color with a finger of off white head . this beer has amazing head retention with a solid layer of head remaining throughout the pour .	00000000000000000000000000000000
0	a : almost no head , almost coppery gold body , no carbonation visible . n : luscious , juicy melons . sweet watermelon and sour honey dew melon rinds . sweet malts	000000000000000000000000000000000
1	a : pours a very dark brown , black from a distance , with a thick , very creamy head , which leaves gobs of lacing and has great retention .	0000000000000000000000000000000
0	appearance : oily black color , no head , no carbonation .	000000000000
0	a : clear , with little head	0000000
1	appearance : pure mahogany darkness . nearly black , completely opaque . beautiful beige head with sticky ridges of lacing .	000000000000000000000
1	a : poured hard into a pint glass this beer has a short white head that dissipates extremely quickly . the beer looks beautiful when first poured with a coppery reddish color and a bright white head .	00000000000000000000000000000000000000
1	appearance : tons of white fluffy head . large bubbles . caramel-orange in color .	000000000000000
0	appearance : pours a cloudy , orange-yellow body with a discouragingly small-sized , fizzy , white head . no amount of vigorous swirling can seem to resuscitate it .	00000000000000000000000000000
0	a : little visible carbonation but a huge soapy head with excellent retention . golden yellow , transparent .	0000000000000000000
0	appearance : a murky burnt orange in color , poured smoothly and creamy , creme colored creamy head , stuck to the sides of the glass	00000000000000000000000000
1	appearance : the body has a deep orange amber color with a few random and tiny bubbles of carbonation here and there . its clarity is very good as well . the head is very thick and creamy with about a two and a half finger thick ness . it is light tan in color and very long lasting which makes for nice sticky rings of lacing on the glass .	00000000000000000000000000000000000000000000000000000000000000000000000
1	appearance : poured into a duvel sniffter ; big deep brown with just a little light shining through ; huge dense tan head with excellent retention and lacing .	00000000000000000000000000000
0	a : even a pretty aggressive pour ca n't generate much in the way of head on this one . just the thinnest off-white ring remains about half a minute after the pour . the beer itself is a nearly opaque dark brown with hints of burgundy . still appears pretty carbonated . not a pretty beer by any means .	0000000000000000000000000000000000000000000000000000000000000
1	appearance : pours a clear , very dark reddish-brown body with a moderately-sized , off-white head .	00000000000000000
1	appearance : pours with a decent level of carbonation that aids the initial formation of a smooth 1 beige head that soon settles to a covering . the beer is has a lovely russet brown color that is perfectly clear . average levels of conditioning the head is reinstated when the beer is swirled .	0000000000000000000000000000000000000000000000000000000
0	appearance : nice gold color , just the slight bit cloudy , one-finger head that is just off white , good carbonation	0000000000000000000000
1	a : this beer really starts off well , looks good , clear deep amber with a pillowy head that resuces to sticky lace .	0000000000000000000000000
0	appearance : murky brown-black glass with a small light tan head that collared but didnt lace . flavor : wow . a lot of the triple bock flavors , but just not condensed like the triple . very sweet with a syrupy taste , some spiciness that i think is hop induced . it has lots of maple , a good dash of rum ( with alcohol note ) and hints smoke ; complex study in dark .	000000000000000000000000000000000000000000000000000000000000000000000000000000
0	a : pours pitch black . no real head to speak of but some slight bubbles and whisps of foam . standard barrel aged stout .	00000000000000000000000000
0	a : not good , seemed to be carbonated but there was no head . hazy light straw color	0000000000000000000
0	a : poured a bright , coppery , orange-amber color with a one finger head of tightly clustered bubbles which left little lacing and did not retain well .	00000000000000000000000000000
0	appearance : deep and slight cloudy honey light gold . big white foam head fades into a thin white layer .	000000000000000000000
1	a : pours a hazy straw with a big foamy head .	000000000000
1	appearance : a thick dusting of stick lace is all over the glass , good head retention with a nearly pitch black color to the brew .	000000000000000000000000000
1	appearance : the cork burst from the bottle and i thought it might be a gusher but very little foam spilled from the lip ; in the glass , the beer was all head , however , but eventually it settled down , with plenty of foam clinging to the side and very good retention ; needless to say , the liquid was a rusty cherry color capped by a pinkish lavender head	0000000000000000000000000000000000000000000000000000000000000000000000000
0	appearance : pours a opaque brownish-black with a little bit of tan head that quickly dissipates . there 's a bit of lacing as well , but overall this beer does n't appear to be super carbonated .	00000000000000000000000000000000000000
0	a : very dark brown body almost black with no head and no lacing . nothing too impressive .	0000000000000000000
1	appearance : a dark garnet , clear as a gem , with a beautiful frothy tan head that lasted for the duration . very good visual appeal .	0000000000000000000000000000
0	appearance : dark for a hefe , cloudy , imho not as pretty as traditional hefe yellow	00000000000000000
0	appearance : coal black with a light layer of lacing on top .	0000000000000
1	appearance : pours a magnificent obsidian , with a huge head that settles slowly and coats the glass with lace	00000000000000000000
0	a : dark amber , light brown . light carbonation continues to rise throughout . pours into a quarter finger , bubbly , white head . head quickly deteriorates entirely . some spotty lacing quickly retreats into the body of the brew .	0000000000000000000000000000000000000000000
